id,date,state,district,market,commodity,variety,min_price_quintal,max_price_quintal,modal_price_quintal,arrivals,original_unit,original_price,source,source_url,data_status,quality_flag,generation_method,observation_frequency,min_price_kg,max_price_kg,modal_price_kg
3811,2026-04-03,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1245,1537,1415,57,Quintal,1415,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.45,15.37,14.15
3812,2026-04-04,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1188,1552,1385,665,Quintal,1385,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.88,15.52,13.85
3813,2026-04-05,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1265,1478,1342,72,Quintal,1342,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.65,14.78,13.42
3814,2026-04-06,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1183,1513,1356,272,Quintal,1356,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.83,15.13,13.56
3815,2026-04-08,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1221,1458,1375,259,Quintal,1375,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.21,14.58,13.75
3816,2026-04-09,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1235,1574,1385,614,Quintal,1385,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.35,15.74,13.85
3817,2026-04-10,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1185,1558,1368,142,Quintal,1368,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.85,15.58,13.68
3818,2026-04-11,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1194,1566,1371,90,Quintal,1371,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.94,15.66,13.71
3819,2026-04-12,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1410,1713,1511,243,Quintal,1511,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.1,17.13,15.11
3820,2026-04-13,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1269,1546,1444,43,Quintal,1444,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.69,15.46,14.44
3821,2026-04-14,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1359,1679,1474,245,Quintal,1474,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.59,16.79,14.74
3822,2026-04-15,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1396,1666,1475,226,Quintal,1475,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.96,16.66,14.75
3823,2026-04-16,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1217,1628,1427,132,Quintal,1427,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.17,16.28,14.27
3824,2026-04-17,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1241,1578,1458,40,Quintal,1458,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.41,15.78,14.58
3825,2026-04-18,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1247,1526,1370,496,Quintal,1370,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.47,15.26,13.7
3826,2026-04-19,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1251,1558,1414,215,Quintal,1414,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.51,15.58,14.14
3827,2026-04-20,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1222,1524,1357,204,Quintal,1357,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.22,15.24,13.57
3828,2026-04-21,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1271,1520,1405,81,Quintal,1405,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.71,15.2,14.05
3829,2026-04-22,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1341,1589,1490,149,Quintal,1490,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.41,15.89,14.9
3830,2026-04-23,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1301,1578,1412,393,Quintal,1412,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.01,15.78,14.12
3831,2026-04-24,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1304,1626,1442,96,Quintal,1442,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.04,16.26,14.42
3832,2026-04-25,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1245,1482,1315,70,Quintal,1315,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.45,14.82,13.15
3833,2026-04-26,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1226,1548,1392,226,Quintal,1392,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.26,15.48,13.92
3834,2026-04-27,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1215,1462,1348,134,Quintal,1348,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.15,14.62,13.48
3835,2026-04-28,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1287,1558,1417,82,Quintal,1417,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.87,15.58,14.17
3836,2026-04-29,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1382,1651,1491,35,Quintal,1491,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.82,16.51,14.91
3837,2026-04-30,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1228,1612,1410,44,Quintal,1410,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.28,16.12,14.1
3838,2026-05-01,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1295,1689,1480,109,Quintal,1480,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.95,16.89,14.8
3839,2026-05-02,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1336,1516,1443,164,Quintal,1443,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.36,15.16,14.43
3840,2026-05-03,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1255,1492,1407,230,Quintal,1407,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.55,14.92,14.07
3841,2026-05-04,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1199,1558,1405,27,Quintal,1405,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,11.99,15.58,14.05
3842,2026-05-06,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1385,1653,1467,306,Quintal,1467,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.85,16.53,14.67
3843,2026-05-07,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1416,1717,1521,151,Quintal,1521,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.16,17.17,15.21
3844,2026-05-08,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1331,1640,1480,102,Quintal,1480,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.31,16.4,14.8
3845,2026-05-09,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1339,1566,1441,96,Quintal,1441,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.39,15.66,14.41
3846,2026-05-10,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1266,1675,1468,326,Quintal,1468,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.66,16.75,14.68
3847,2026-05-11,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1282,1609,1505,444,Quintal,1505,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.82,16.09,15.05
3848,2026-05-12,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1300,1601,1442,188,Quintal,1442,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.0,16.01,14.42
3849,2026-05-13,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1328,1714,1541,109,Quintal,1541,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.28,17.14,15.41
3850,2026-05-14,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1228,1610,1441,112,Quintal,1441,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.28,16.1,14.41
3851,2026-05-15,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1221,1503,1421,91,Quintal,1421,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.21,15.03,14.21
3852,2026-05-16,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1200,1504,1378,84,Quintal,1378,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.0,15.04,13.78
3853,2026-05-17,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1283,1585,1485,316,Quintal,1485,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.83,15.85,14.85
3854,2026-05-18,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1330,1609,1497,27,Quintal,1497,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.3,16.09,14.97
3855,2026-05-19,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1236,1407,1331,262,Quintal,1331,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.36,14.07,13.31
3856,2026-05-20,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1365,1599,1476,249,Quintal,1476,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.65,15.99,14.76
3857,2026-05-21,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1467,1662,1554,188,Quintal,1554,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.67,16.62,15.54
3858,2026-05-22,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1355,1533,1438,260,Quintal,1438,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.55,15.33,14.38
3859,2026-05-23,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1361,1596,1491,161,Quintal,1491,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.61,15.96,14.91
3860,2026-05-24,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1341,1603,1448,42,Quintal,1448,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.41,16.03,14.48
3861,2026-05-25,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1386,1603,1513,245,Quintal,1513,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.86,16.03,15.13
3862,2026-05-26,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1359,1665,1483,513,Quintal,1483,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.59,16.65,14.83
3863,2026-05-27,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1284,1526,1423,228,Quintal,1423,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.84,15.26,14.23
3864,2026-05-28,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1347,1635,1485,127,Quintal,1485,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.47,16.35,14.85
3865,2026-05-30,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1284,1524,1428,101,Quintal,1428,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.84,15.24,14.28
3866,2026-05-31,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1278,1658,1479,81,Quintal,1479,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.78,16.58,14.79
3867,2026-06-01,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1353,1594,1484,248,Quintal,1484,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.53,15.94,14.84
3868,2026-06-02,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1289,1687,1502,118,Quintal,1502,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.89,16.87,15.02
3869,2026-06-04,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1411,1738,1550,237,Quintal,1550,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.11,17.38,15.5
3870,2026-06-05,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1298,1663,1489,246,Quintal,1489,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,12.98,16.63,14.89
3871,2026-06-06,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1396,1627,1478,260,Quintal,1478,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.96,16.27,14.78
3872,2026-06-07,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1438,1668,1539,217,Quintal,1539,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.38,16.68,15.39
3873,2026-06-08,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1336,1749,1554,249,Quintal,1554,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.36,17.49,15.54
3874,2026-06-09,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1312,1533,1460,146,Quintal,1460,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.12,15.33,14.6
3875,2026-06-10,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1467,1731,1623,272,Quintal,1623,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.67,17.31,16.23
3876,2026-06-11,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1359,1623,1497,365,Quintal,1497,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.59,16.23,14.97
3877,2026-06-12,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1398,1821,1597,161,Quintal,1597,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.98,18.21,15.97
3878,2026-06-13,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1408,1809,1638,35,Quintal,1638,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.08,18.09,16.38
3879,2026-06-14,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1472,1834,1640,204,Quintal,1640,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.72,18.34,16.4
3880,2026-06-15,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1479,1726,1585,301,Quintal,1585,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.79,17.26,15.85
3881,2026-06-16,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1458,1675,1580,349,Quintal,1580,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.58,16.75,15.8
3882,2026-06-17,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1524,1802,1656,476,Quintal,1656,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.24,18.02,16.56
3883,2026-06-18,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1479,1857,1615,531,Quintal,1615,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.79,18.57,16.15
3884,2026-06-19,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1484,1650,1567,145,Quintal,1567,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.84,16.5,15.67
3885,2026-06-20,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1301,1681,1485,312,Quintal,1485,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.01,16.81,14.85
3886,2026-06-21,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1314,1619,1530,7,Quintal,1530,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.14,16.19,15.3
3887,2026-06-22,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1413,1710,1599,406,Quintal,1599,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.13,17.1,15.99
3888,2026-06-23,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1526,1753,1661,167,Quintal,1661,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.26,17.53,16.61
3889,2026-06-24,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1397,1812,1607,124,Quintal,1607,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.97,18.12,16.07
3890,2026-06-25,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1356,1727,1530,289,Quintal,1530,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.56,17.27,15.3
3891,2026-06-26,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1344,1683,1564,74,Quintal,1564,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.44,16.83,15.64
3892,2026-06-27,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1428,1746,1534,173,Quintal,1534,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.28,17.46,15.34
3893,2026-06-28,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1539,1775,1632,394,Quintal,1632,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.39,17.75,16.32
3894,2026-06-29,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1549,1747,1647,358,Quintal,1647,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,15.49,17.47,16.47
3895,2026-06-30,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1461,1647,1562,398,Quintal,1562,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,14.61,16.47,15.62
3896,2026-07-01,Andhra Pradesh,Krishna,Machilipatnam,Potato,Local,1351,1790,1578,198,Quintal,1578,VYAPTI Synthetic Data Engine,,SYNTHETIC,NORMAL,seasonality + historical distribution + stochastic variation,SYNTHETIC_DAILY,13.51,17.9,15.78
